"post_id","article_title","article_slug","featured_image_id","featured_image_url"
"146981","Important Announcements about TOS-Con 2021","important-announcements-about-tos-con-2021","146989","https://theobjectivestandard.com/wp-content/uploads/2021/07/image.png"
"146992","Justice Thomas Points Out the Fed’s Pot Policies Don’t Make Sense","justice-thomas-points-out-the-feds-pot-policies-dont-make-sense","146999","https://theobjectivestandard.com/wp-content/uploads/2021/07/shutterstock_288915320.jpg"
"147036","<em>Operation Pedestal: The Fleet That Battled to Malta, 1942</em>, by Max Hastings","operation-pedestal-the-fleet-that-battled-to-malta-1942-by-max-hastings","147046","https://theobjectivestandard.com/wp-content/uploads/2021/07/Operation_Pedestal_Carriers.jpg"
"147057","Mask-Free, Mind-Sharpening, Soul-Fueling Fun Is Just Two Weeks Away!","mask-free-mind-sharpening-soul-fueling-fun-is-just-two-weeks-away","147063","https://theobjectivestandard.com/wp-content/uploads/2021/07/Scholarship-Winners-Round-2-2-1.jpg"
"147070","Objective Standard Institute’s Fabulous First Year","objective-standard-institutes-fabulous-first-year","147075","https://theobjectivestandard.com/wp-content/uploads/2021/07/Objective-Standard-Institutes-Fabulous-First-Year.jpg"
"147102","Yet Another Reason to Come to TOS-Con: The Food!","yet-another-reason-to-come-to-tos-con-the-food","147106","https://theobjectivestandard.com/wp-content/uploads/2021/07/TIyKNY4KwNXYWMxD3UnY.jpg"
"147132","Integration and Flourishing","integration-and-flourishing","147133","https://theobjectivestandard.com/wp-content/uploads/2021/07/TOS-CON-2021-BB-image.png"
"147136","Why I’m Traveling Halfway around the World to Attend TOS-Con","why-im-traveling-halfway-around-the-world-to-attend-tos-con","147140","https://theobjectivestandard.com/wp-content/uploads/2021/07/PXL_20210630_091837329.MP_.jpg"
"147150","What a Global Minimum Tax Means—Economically and Morally","what-a-global-minimum-tax-means-economically-and-morally","147156","https://theobjectivestandard.com/wp-content/uploads/2021/07/1920px-Yellen_Briefing_2014_16043154301_cropped.jpg"
"147162","<em>Two Complete Novels of the American West: Hot Iron and The Time It Never Rained</em> by Elmer Kelton","two-complete-novels-of-the-american-west-hot-iron-and-the-time-it-never-rained-by-elmer-kelton","147165","https://theobjectivestandard.com/wp-content/uploads/2021/07/Screenshot-2021-07-14-at-22.03.13.png"
"147212","<em>Loki</em>, Created by Michael Waldron","loki-created-by-michael-waldron","147217","https://theobjectivestandard.com/wp-content/uploads/2021/07/1500x500.jpeg"
"147230","Classical Music Makes Sci-Fi Soar","classical-music-makes-sci-fi-soar","147240","https://theobjectivestandard.com/wp-content/uploads/2021/07/Screenshot-2021-07-23-at-11.17.28.png"
"147273","TOS-Con 2022—in the Arctic Circle?","tos-con-2022-in-the-arctic-circle","147281","https://theobjectivestandard.com/wp-content/uploads/2021/07/shutterstock_111333863.jpg"
"147303","How a McDonald’s Gig Helped Propel Olympian Quanesha Burks to Tokyo","how-a-mcdonalds-gig-helped-propel-olympian-quanesha-burks-to-tokyo","147310","https://theobjectivestandard.com/wp-content/uploads/2021/08/How-a-McDonalds-Gig-Helped-Propel-Olympian-Quanesha-Burks-to-Tokyo.jpeg"
"147328","Job Opening: Help SFL Advance Ayn Rand’s Ideas Worldwide","job-opening-help-sfl-advance-ayn-rands-ideas-worldwide","147329","https://theobjectivestandard.com/wp-content/uploads/2021/08/Screenshot-2021-08-04-at-18.12.16.png"
"147332","Here’s to Belarus’s Freedom Fighters","heres-to-belaruss-freedom-fighters","147336","https://theobjectivestandard.com/wp-content/uploads/2021/08/andrew-keymaster-prr-IZp3VWY-unsplash.jpg"
"147354","<em>O. Henry: 101 Stories</em>, edited by Ben Yagoda","o-henry-101-stories-edited-by-ben-yagoda","147380","https://theobjectivestandard.com/wp-content/uploads/2021/08/ohenry-1.jpg"
"147264","<em>State of Fear</em> by Michael Crichton","state-of-fear-by-michael-crichton","147395","https://theobjectivestandard.com/wp-content/uploads/2021/08/book-stateoffear.jpg"
"147470","<em>Innovators in Sculpture</em> and <em>Innovators in Painting</em> by Dianne Durante","innovators-in-sculpture-and-innovators-in-painting-by-dianne-durante","147476","https://theobjectivestandard.com/wp-content/uploads/2021/08/2020-Innovators-in-Sculpture-InnovSc-cover_AD20200528_front.jpg"
"147537","<em>Where Have All the Capitalists Gone? Essays in Moral Political Economy</em> by Richard M. Salsman","where-have-all-the-capitalists-gone-essays-in-moral-political-economy-by-richard-m-salsman","147544","https://theobjectivestandard.com/wp-content/uploads/2021/08/61O36Yj9lPL.jpg"
"147436","How to Think More Clearly—and Improve Your Life","how-to-think-more-clearly-and-improve-your-life","147463","https://theobjectivestandard.com/wp-content/uploads/2021/08/How-to-Think-More-Clearly—and-Improve-Your-Life.jpg"
"147505","Seven Poems Commemorating Heroism and Courage","seven-poems-commemorating-heroism-and-courage","147512","https://theobjectivestandard.com/wp-content/uploads/2021/08/revere.jpg"
"147489","The Evil of Judaism and the Goodness of Jews","the-evil-of-judaism-and-the-goodness-of-jews","147498","https://theobjectivestandard.com/wp-content/uploads/2021/08/ab-judaism.jpg"
"147572","Ayn Rand’s American Morality","ayn-rands-american-morality","147593","https://theobjectivestandard.com/wp-content/uploads/2021/08/AR-Image-for-Craigs-ONLINE-BannerRGB.jpg"
"147458","From the Editor, Fall 2021","from-the-editor-fall-2021","147621","https://theobjectivestandard.com/wp-content/uploads/2021/08/V16N2-COVER-WEB-BANNER2560x1520.jpg"
"147667","OSI, PragerU, and Sales of <em>Atlas Shrugged</em>","osi-prageru-and-sales-of-atlas-shrugged","147668","https://theobjectivestandard.com/wp-content/uploads/2021/08/Screen-Shot-2021-08-28-at-11.37.11-AM.png"
"147745","<em>Free Guy</em>, Written by Matt Lieberman and Zak Penn","free-guy-written-by-matt-lieberman-and-zak-penn","147772","https://theobjectivestandard.com/wp-content/uploads/2021/09/Free-Guy-2021-Movie-Review-.jpg"
"147809","<em>Touching the Art: A Guide to Enjoying Art at a Museum</em> by Luc Travers","touching-the-art-a-guide-to-enjoying-art-at-a-museum-by-luc-travers","147815","https://theobjectivestandard.com/wp-content/uploads/2021/09/1267008_581473255228282_1285712057_o.jpg"
"147848","Why Universities Should Teach Ayn Rand Alongside Karl Marx","why-universities-should-teach-ayn-rand-alongside-karl-marx","147849","https://theobjectivestandard.com/wp-content/uploads/2021/09/Why-Universities-Should-Teach-Ayn-Rand-Alongside-Karl-Marx.png"
"147883","The Spirit of Flight 93","the-spirit-of-flight-93","147891","https://theobjectivestandard.com/wp-content/uploads/2021/09/shutterstock_2037311426.jpg"
"147888","Celebrating the Lives and Values of 9/11 Victims","celebrating-the-lives-and-values-of-9-11-casualties","147900","https://theobjectivestandard.com/wp-content/uploads/2021/09/@-September-11-Memorial-of-Nassau-County_Photo-Kellard_.jpg.jpg"
"147939","<em>A Profile of Hong Kong</em> by Bruce Herschensohn","a-profile-of-hong-kong-by-bruce-herschensohn","147943","https://theobjectivestandard.com/wp-content/uploads/2021/09/56169668._UY630_SR1200630_.jpg"
"147952","Rational Self-Interest vs. Religion in Latin America","rational-self-interest-vs-religion-in-latin-america","147954","https://theobjectivestandard.com/wp-content/uploads/2021/09/241529894_907580326535494_1662020492645990619_n.png"
"148001","<em>Art & Fear: Observations on the Perils (and Rewards) of Artmaking</em> by David Bayles and Ted Orland","art-fear-observations-on-the-perils-and-rewards-of-artmaking-by-david-bayles-and-ted-orland","148005","https://theobjectivestandard.com/wp-content/uploads/2021/09/41AOPxsEEeL.jpg"
"148009","Ray Harryhausen: Giving New Life to Old Legends","ray-harryhausen-giving-new-life-to-old-legends","148013","https://theobjectivestandard.com/wp-content/uploads/2021/09/Jason-and-the-Argonauts-Hydra_blog.jpg"
"148046","Peter Boghossian Shrugs","peter-boghossian-shrugs","148053","https://theobjectivestandard.com/wp-content/uploads/2021/09/Peter-Boghossian-talking-about-Reason.jpg"
"148037","Why I Left America’s Failing Universities: An Interview with Carrie-Ann Biondi","why-i-left-americas-failing-universities-an-interview-with-carrie-ann-biondi","148073","https://theobjectivestandard.com/wp-content/uploads/2021/10/Americas-Failed-Universities.jpg"
"148104","Why California’s Move to Ban Gas-Powered Generators (and Lawn Equipment) Could Leave Californians in the Dark","why-californias-move-to-ban-gas-powered-generators-and-lawn-equipment-could-leave-californians-in-the-dark","148105","https://theobjectivestandard.com/wp-content/uploads/2021/10/california-blackouts_3.jpg"
"148116","Happy Nonindigenous Peoples' Day!","happy-nonindigenous-peoples-day","148119","https://theobjectivestandard.com/wp-content/uploads/2021/10/Happy-Nonindigenous-Peoples-Day.jpg"
"148176","OSI Courses on Literature, Opportunities, and Objectivism","osi-courses-on-literature-opportunities-and-objectivism","148184","https://theobjectivestandard.com/wp-content/uploads/2021/10/OSI-Courses-on-Literature-Opportunities-and-Objectivism.jpg"
"148169","Seven Reasons Why the Aviation Industry Is a Wonderful Thing","seven-reasons-why-the-aviation-industry-is-a-wonderful-thing","148172","https://theobjectivestandard.com/wp-content/uploads/2021/10/seven-reasons-why-the-aviation-industry-is-a-wonderful-thing.jpg"
"148205","<em>The Financial Programs of Alexander Hamilton, by a Farmer’s Daughter</em> by Dianne L. Durante","the-financial-programs-of-alexander-hamilton-by-a-farmers-daughter-by-dianne-l-durante","148214","https://theobjectivestandard.com/wp-content/uploads/2021/10/The-Financial-Programs-of-Alexander-Hamilton-by-a-Farmers-Daughter-by-Dianne-L.-Durante-1.jpg"
"148216","Join TOS and OSI in Colorado for TOS-Con 2022!","join-tos-and-osi-in-colorado-for-tos-con-2022","148220","https://theobjectivestandard.com/wp-content/uploads/2021/10/Join-TOS-and-OSI-in-Colorado-for-TOS-Con-2022.jpg"
"148239","The Case for Vaccine Mandates—Refuted","the-case-for-vaccine-mandates-refuted","148255","https://theobjectivestandard.com/wp-content/uploads/2021/10/The-Case-for-Vaccine-Mandates—Refuted-1.jpg"
"148294","Public School Pandemonium Teaches a Valuable Lesson","public-school-pandemonium-teaches-a-valuable-lesson","148296","https://theobjectivestandard.com/wp-content/uploads/2021/11/Public-School-Pandemonium.jpg"
"148300","Robot 'Artists' Muddy the Meaning of Art","robot-artists-muddy-the-meaning-of-art","148303","https://theobjectivestandard.com/wp-content/uploads/2021/11/Robot-Artists-Muddy-the-Meaning-of-Art.jpg"
"148358","Shame on MIT for Bowing to a Twitter Mob","shame-on-mit-for-bowing-to-a-twitter-mob","148367","https://theobjectivestandard.com/wp-content/uploads/2021/11/Shame-on-MIT-for-Bowing-to-a-Twitter-Mob.jpg"
"148582","Yeonmi Park and Wolf von Laer will speak at TOS-Con 2022","yeonmi-park-and-wolf-von-laer-will-speak-at-tos-con-2022","148584","https://theobjectivestandard.com/wp-content/uploads/2021/11/Yeonmi-Park-and-Wolf-von-Laer-will-speak-at-TOS-Con-2022.jpg"
"148396","<em>Lucifer</em>, Written by Tom Kapinos and Joe Henderson","lucifer-written-by-tom-kapinos-and-joe-henderson","148454","https://theobjectivestandard.com/wp-content/uploads/2021/11/Lucifer-Written-by-Tom-Kapinos-and-Joe-Henderson.jpg"
"148436","<em>Law of the Land</em> by Elmer Kelton","law-of-the-land-by-elmer-kelton","148453","https://theobjectivestandard.com/wp-content/uploads/2021/11/Law-of-the-Land-by-Elmer-Kelton-1.jpg"
"148442","Environmentalists Show Their Disregard for Human Life","environmentalists-show-their-disregard-for-human-life","148444","https://theobjectivestandard.com/wp-content/uploads/2021/11/Environmentalists-Show-Their-Disregard-for-Human-Life.jpg"
"148386","Eight Poems Celebrating Travelers and Adventurers","eight-poems-celebrating-travelers-and-adventurers","148570","https://theobjectivestandard.com/wp-content/uploads/2021/11/Eight-Poems-Celebrating-Travelers-and-Adventurers-1.jpg"
"148427","Which Ayn Rand Novel to Read First","which-ayn-rand-novel-to-read-first","148433","https://theobjectivestandard.com/wp-content/uploads/2021/11/Which-Ayn-Rand-Novel-to-Read-First.png"
"148402","Leroy Anderson’s Joyful American Music","leroy-andersons-joyful-american-music","148483","https://theobjectivestandard.com/wp-content/uploads/2021/11/Leroy-Andersons-Joyful-American-Music.jpg"
"148488","Reason vs. Mysticism: Truth and Consequences","reason-vs-mysticism-truth-and-consequences","148509","https://theobjectivestandard.com/wp-content/uploads/2021/11/Reason-vs-Mysticism.jpg"
"148473","From the Editor, Winter 2021","from-the-editor-winter-2021","148475","https://theobjectivestandard.com/wp-content/uploads/2021/11/From-the-Editor-Winter-2021–2022.jpg"
"148740","The Tulip Won’t Bloom in London, Thanks to Rights-Violating Politicians","the-tulip-wont-bloom-in-london-thanks-to-rights-violating-politicians","148759","https://theobjectivestandard.com/wp-content/uploads/2021/12/The-Tulip-Wont-Bloom-in-London-Thanks-to-Rights-Violating-Politicians.jpg"
"148804","Sprinklegate and Europe’s Permission Society","sprinklegate-and-europes-permission-society","148813","https://theobjectivestandard.com/wp-content/uploads/2021/12/Sprinklegate-and-Europes-Permission-Society.jpg"
"148856","Peter Boghossian and Zilvinas Silenas will speak at TOS-Con 2022","peter-boghossian-and-zilvinas-silenas-will-speak-at-tos-con-2022","148866","https://theobjectivestandard.com/wp-content/uploads/2021/12/Peter-Boghossian-and-Zilvinas-Silenas-will-speak-at-TOS-Con-2022-1.jpg"
"148867","<em>Louis Sullivan’s Idea</em> by Tim Samuelson and Chris Ware","louis-sullivans-idea-by-tim-samuelson-and-chris-ware","148882","https://theobjectivestandard.com/wp-content/uploads/2021/12/Louis-Sullivans-Idea-by-Tim-Samuelson-and-Chris-Ware-1.png"
"148925","Henry Kitchell Webster’s Life-Loving, Pro-Business Fiction","henry-kitchell-websters-life-loving-pro-business-fiction","148932","https://theobjectivestandard.com/wp-content/uploads/2021/12/Henry-Kitchell-Websters-Life-Loving-Pro-Business-Fiction.jpg"
"148923","Cal Newport on Mission, Mastery, and Flourishing at Work","cal-newport-on-mission-mastery-and-flourishing-at-work","148955","https://theobjectivestandard.com/wp-content/uploads/2021/12/Cal-Newport-on-Mission-Mastery-and-Flourishing-at-Work.jpg"
"149077","Ayaan Hirsi Ali Will Speak at TOS-Con 2022","ayaan-hirsi-ali-will-speak-at-tos-con-2022","149080","https://theobjectivestandard.com/wp-content/uploads/2022/01/Ayaan-Hirsi-Ali-Will-Speak-at-TOS-Con-2022.jpg"
"149113","Australia Double Faults in Djokovic Fiasco","djokovic-serves-australia-a-valuable-opportunity","149119","https://theobjectivestandard.com/wp-content/uploads/2022/01/Djokovic-Serves-Australia-a-Valuable-Opportunity.jpg"
"149132","<em>The Fountainhead</em> Reading Group with Andrew Bernstein","the-fountainhead-reading-group-with-andrew-bernstein","149138","https://theobjectivestandard.com/wp-content/uploads/2022/01/The-Fountainheadem-Reading-Group-with-Andrew-Bernstein.jpg"
"149163","Greg McKeown Will Speak at TOS-Con 2022","greg-mckeown-will-speak-at-tos-con-2022","149171","https://theobjectivestandard.com/wp-content/uploads/2022/01/Greg-McKeown-Will-Speak-at-TOS-Con-2022.jpg"
"149175","<em>Esquire</em>’s Dishonest Smear of Aaron Rodgers and Ayn Rand","esquires-dishonest-smear-of-aaron-rodgers-and-ayn-rand","149181","https://theobjectivestandard.com/wp-content/uploads/2022/01/Esquires-Dishonest-Smear-of-Aaron-Rodgers-and-Ayn-Rand.png"
"149183","<em>Star Trek</em>, Marx, Maezawa, and the Moneyless Dream: Utopian or Dystopian?","star-trek-marx-maezawa-and-the-moneyless-dream-utopian-or-dystopian","149189","https://theobjectivestandard.com/wp-content/uploads/2022/01/Star-Trek-Marx-Maezawa.png"
